entity_id,state,last_changed
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,36.0,2026-05-27T08:35:27.599Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,44.5,2026-05-27T08:35:28.633Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,35.1,2026-05-27T08:35:29.658Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,28.5,2026-05-27T08:35:30.684Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,33.3,2026-05-27T08:35:31.702Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,39.6,2026-05-27T08:35:32.743Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,35.6,2026-05-27T08:35:33.760Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,38.5,2026-05-27T08:35:34.789Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,28.5,2026-05-27T08:35:35.825Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,12.4,2026-05-27T08:35:36.855Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,36.5,2026-05-27T08:35:37.885Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,33.4,2026-05-27T08:35:38.902Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,41.8,2026-05-27T08:35:39.938Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,31.8,2026-05-27T08:35:40.966Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,25.9,2026-05-27T08:35:41.996Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,40.3,2026-05-27T08:35:43.022Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,47.3,2026-05-27T08:35:44.051Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,39.2,2026-05-27T08:35:45.079Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,41.6,2026-05-27T08:35:46.100Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,31.5,2026-05-27T08:35:47.138Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,16.7,2026-05-27T08:35:48.166Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,47.8,2026-05-27T08:35:49.192Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,53.0,2026-05-27T08:35:51.239Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,50.0,2026-05-27T08:35:52.267Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,23.0,2026-05-27T08:35:53.305Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,49.7,2026-05-27T08:35:54.334Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,46.8,2026-05-27T08:35:56.380Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,52.0,2026-05-27T08:35:57.408Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,34.5,2026-05-27T08:35:58.446Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,11.5,2026-05-27T08:35:59.474Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,52.1,2026-05-27T08:36:00.502Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,42.5,2026-05-27T08:36:01.531Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,48.3,2026-05-27T08:36:02.559Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,19.0,2026-05-27T08:36:03.587Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.6,2026-05-27T08:36:04.615Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,7.5,2026-05-27T08:36:06.671Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,62.7,2026-05-27T08:36:07.699Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,58.4,2026-05-27T08:36:08.727Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,44.9,2026-05-27T08:36:10.787Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:36:11.814Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,53.1,2026-05-27T08:36:14.896Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,57.3,2026-05-27T08:36:15.926Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,46.9,2026-05-27T08:36:16.953Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,60.1,2026-05-27T08:36:17.981Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.9,2026-05-27T08:36:19.010Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,11.6,2026-05-27T08:36:22.096Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,65.3,2026-05-27T08:36:23.121Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,57.6,2026-05-27T08:36:24.149Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,65.0,2026-05-27T08:36:25.180Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,15.7,2026-05-27T08:36:27.234Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,47.5,2026-05-27T08:36:28.264Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,81.7,2026-05-27T08:36:29.290Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,76.7,2026-05-27T08:36:30.321Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,72.7,2026-05-27T08:36:31.337Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,63.1,2026-05-27T08:36:33.411Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,75.4,2026-05-27T08:36:34.431Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,70.2,2026-05-27T08:36:36.487Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,66.2,2026-05-27T08:36:37.505Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,21.6,2026-05-27T08:36:38.543Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,91.0,2026-05-27T08:36:39.571Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,81.1,2026-05-27T08:36:40.603Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,89.4,2026-05-27T08:36:41.628Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,79.2,2026-05-27T08:36:42.657Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,84.7,2026-05-27T08:36:43.687Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,72.3,2026-05-27T08:36:44.713Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,89.8,2026-05-27T08:36:45.742Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,81.8,2026-05-27T08:36:46.770Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,14.8,2026-05-27T08:36:47.798Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,5.5,2026-05-27T08:36:48.827Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,55.4,2026-05-27T08:36:49.857Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,113.5,2026-05-27T08:36:50.883Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,36.5,2026-05-27T08:36:51.911Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,8.5,2026-05-27T08:36:52.941Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,12.9,2026-05-27T08:36:54.996Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,69.4,2026-05-27T08:36:56.024Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,103.3,2026-05-27T08:36:57.052Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,88.4,2026-05-27T08:36:58.082Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,69.3,2026-05-27T08:36:59.109Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,10.3,2026-05-27T08:37:00.137Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,8.6,2026-05-27T08:37:01.156Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,43.5,2026-05-27T08:37:03.221Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,107.0,2026-05-27T08:37:04.249Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,99.3,2026-05-27T08:37:05.277Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,93.1,2026-05-27T08:37:06.305Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,33.3,2026-05-27T08:37:07.334Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,8.4,2026-05-27T08:37:08.362Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,5.4,2026-05-27T08:37:09.380Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,9.7,2026-05-27T08:37:10.420Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,65.5,2026-05-27T08:37:11.446Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,96.2,2026-05-27T08:37:12.474Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,83.0,2026-05-27T08:37:13.504Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,64.0,2026-05-27T08:37:14.533Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,5.4,2026-05-27T08:37:15.559Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:37:16.587Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,42.4,2026-05-27T08:37:18.643Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,112.1,2026-05-27T08:37:19.672Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,96.1,2026-05-27T08:37:20.705Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,20.7,2026-05-27T08:37:22.755Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:37:23.784Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,11.4,2026-05-27T08:37:25.839Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,71.1,2026-05-27T08:37:26.869Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,90.3,2026-05-27T08:37:27.899Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,80.5,2026-05-27T08:37:28.927Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,60.7,2026-05-27T08:37:29.952Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.6,2026-05-27T08:37:30.980Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,46.1,2026-05-27T08:37:34.064Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,97.5,2026-05-27T08:37:35.093Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:37:38.179Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,13.7,2026-05-27T08:37:41.260Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,92.2,2026-05-27T08:37:42.292Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,57.2,2026-05-27T08:37:45.373Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.9,2026-05-27T08:37:46.401Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,122.9,2026-05-27T08:37:49.487Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,96.5,2026-05-27T08:37:50.513Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:37:53.596Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,72.9,2026-05-27T08:37:56.680Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,102.2,2026-05-27T08:37:57.709Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,89.5,2026-05-27T08:37:58.737Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,98.8,2026-05-27T08:37:59.765Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,4.7,2026-05-27T08:38:00.795Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.6,2026-05-27T08:38:02.840Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,53.7,2026-05-27T08:38:03.877Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,110.9,2026-05-27T08:38:04.905Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,96.8,2026-05-27T08:38:05.933Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,12.9,2026-05-27T08:38:07.989Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:38:09.019Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,18.3,2026-05-27T08:38:11.074Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,80.5,2026-05-27T08:38:12.102Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,97.4,2026-05-27T08:38:13.130Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,86.9,2026-05-27T08:38:14.161Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,51.5,2026-05-27T08:38:15.189Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,4.7,2026-05-27T08:38:16.215Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,54.2,2026-05-27T08:38:19.299Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,118.4,2026-05-27T08:38:20.327Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,103.6,2026-05-27T08:38:21.358Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,89.7,2026-05-27T08:38:22.386Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,11.4,2026-05-27T08:38:23.412Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.6,2026-05-27T08:38:24.439Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,20.8,2026-05-27T08:38:26.500Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,82.5,2026-05-27T08:38:27.526Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,97.7,2026-05-27T08:38:28.553Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,48.9,2026-05-27T08:38:30.608Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,4.6,2026-05-27T08:38:31.638Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.6,2026-05-27T08:38:32.655Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,61.0,2026-05-27T08:38:34.721Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,116.1,2026-05-27T08:38:35.749Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,97.4,2026-05-27T08:38:36.777Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,87.2,2026-05-27T08:38:37.806Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,8.4,2026-05-27T08:38:38.834Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.6,2026-05-27T08:38:39.862Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,22.9,2026-05-27T08:38:41.919Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,87.5,2026-05-27T08:38:42.946Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,92.7,2026-05-27T08:38:44.994Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,45.3,2026-05-27T08:38:46.033Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:38:47.059Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,4.9,2026-05-27T08:38:49.110Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,61.1,2026-05-27T08:38:50.144Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,106.9,2026-05-27T08:38:51.173Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,91.9,2026-05-27T08:38:52.201Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:38:54.258Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,25.6,2026-05-27T08:38:57.340Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,90.6,2026-05-27T08:38:58.369Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,99.0,2026-05-27T08:38:59.398Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,87.2,2026-05-27T08:39:00.427Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,41.0,2026-05-27T08:39:01.454Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,4.1,2026-05-27T08:39:02.482Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,5.7,2026-05-27T08:39:04.528Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,125.5,2026-05-27T08:39:05.568Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,88.0,2026-05-27T08:39:06.594Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,100.9,2026-05-27T08:39:07.624Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,88.2,2026-05-27T08:39:08.650Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.7,2026-05-27T08:39:09.678Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,87.1,2026-05-27T08:39:12.762Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,95.3,2026-05-27T08:39:13.790Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,90.5,2026-05-27T08:39:14.810Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,4.3,2026-05-27T08:39:16.875Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,72.5,2026-05-27T08:39:19.959Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,121.6,2026-05-27T08:39:20.990Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,101.3,2026-05-27T08:39:22.018Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,5.8,2026-05-27T08:39:24.073Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.6,2026-05-27T08:39:25.101Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,30.0,2026-05-27T08:39:27.158Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,86.5,2026-05-27T08:39:28.184Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,93.5,2026-05-27T08:39:29.214Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,31.1,2026-05-27T08:39:31.268Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.8,2026-05-27T08:39:32.296Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,7.7,2026-05-27T08:39:34.353Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,73.5,2026-05-27T08:39:35.380Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,110.2,2026-05-27T08:39:36.409Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,92.8,2026-05-27T08:39:37.437Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,64.5,2026-05-27T08:39:38.466Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,4.8,2026-05-27T08:39:39.499Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,3.6,2026-05-27T08:39:40.513Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,34.8,2026-05-27T08:39:42.579Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,95.4,2026-05-27T08:39:43.607Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,102.1,2026-05-27T08:39:44.626Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,91.5,2026-05-27T08:39:45.663Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,28.3,2026-05-27T08:39:46.691Z
sensor.shelly_plug_sg3_wk_waschmaschine_wk_waschmaschine_leistung,4.2,2026-05-27T08:39:47.719Z
