entity_id,state,last_changed
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2003.6,2026-05-27T09:11:00.039Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2023.3,2026-05-27T09:12:00.039Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1383.5,2026-05-27T09:12:18.564Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,205.6,2026-05-27T09:12:19.590Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,191.9,2026-05-27T09:12:20.618Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,191.6,2026-05-27T09:13:00.038Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.2,2026-05-27T09:14:00.036Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,193.0,2026-05-27T09:15:00.031Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,51.9,2026-05-27T09:15:18.442Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T09:15:19.470Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,250.5,2026-05-27T09:20:17.546Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,187.3,2026-05-27T09:20:18.576Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,55.7,2026-05-27T09:20:23.714Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T09:20:24.743Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,104.6,2026-05-27T09:30:14.705Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,184.7,2026-05-27T09:30:15.733Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,81.2,2026-05-27T09:30:20.873Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T09:30:21.900Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,210.2,2026-05-27T09:40:12.910Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,182.7,2026-05-27T09:40:13.938Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,26.4,2026-05-27T09:40:19.077Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T09:40:20.102Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,36.3,2026-05-27T13:44:41.787Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2024.4,2026-05-27T13:44:42.817Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2023.0,2026-05-27T13:45:00.015Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2004.8,2026-05-27T13:46:00.014Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1987.0,2026-05-27T13:47:00.011Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1984.5,2026-05-27T13:48:00.008Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1983.7,2026-05-27T13:49:00.009Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1981.4,2026-05-27T13:50:00.008Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1986.7,2026-05-27T13:51:00.006Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1572.6,2026-05-27T13:51:43.223Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,180.7,2026-05-27T13:51:44.249Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,180.2,2026-05-27T13:52:00.005Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,183.0,2026-05-27T13:52:59.999Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,882.6,2026-05-27T13:53:14.696Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2004.5,2026-05-27T13:53:15.726Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2006.5,2026-05-27T13:53:59.998Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1993.4,2026-05-27T13:54:59.999Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2004.3,2026-05-27T13:55:59.998Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2002.1,2026-05-27T13:56:59.994Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,184.5,2026-05-27T13:57:28.576Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,185.4,2026-05-27T13:57:59.992Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,186.8,2026-05-27T13:59:00.052Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2035.4,2026-05-27T13:59:10.350Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2023.6,2026-05-27T14:00:00.055Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2012.2,2026-05-27T14:01:00.051Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2008.9,2026-05-27T14:02:00.050Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,915.1,2026-05-27T14:02:53.394Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,185.8,2026-05-27T14:02:54.422Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,186.3,2026-05-27T14:03:00.044Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,186.9,2026-05-27T14:04:00.044Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,879.6,2026-05-27T14:04:47.493Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2022.9,2026-05-27T14:04:48.523Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2027.3,2026-05-27T14:05:00.043Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2011.9,2026-05-27T14:06:00.041Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2006.6,2026-05-27T14:07:00.037Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,2005.6,2026-05-27T14:08:00.035Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,1677.2,2026-05-27T14:08:22.314Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,230.4,2026-05-27T14:08:23.344Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,188.8,2026-05-27T14:08:24.370Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,188.1,2026-05-27T14:09:00.034Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,191.1,2026-05-27T14:10:00.030Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,190.9,2026-05-27T14:11:00.030Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,157.5,2026-05-27T14:11:34.527Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,4.8,2026-05-27T14:11:35.555Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T14:11:36.582Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,311.3,2026-05-27T14:16:34.652Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,183.0,2026-05-27T14:16:35.682Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,152.6,2026-05-27T14:16:39.794Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,4.9,2026-05-27T14:16:40.823Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T14:16:41.850Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,284.8,2026-05-27T14:26:31.814Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,192.0,2026-05-27T14:26:32.842Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,180.5,2026-05-27T14:26:33.871Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,11.1,2026-05-27T14:26:37.983Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,0.0,2026-05-27T14:26:39.011Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,63.6,2026-05-27T14:36:28.969Z
sensor.plug_sg3_wk_trockner_wk_trockner_leistung,316.3,2026-05-27T14:36:29.993Z
